Source,Target,Weight
185460868,309274924,269
185491048,259830064,194
185491048,185491050,220
185491048,666064712,342
185491050,3741083009,115
185491050,185491194,154
185491067,243871056,9
185491067,243871044,53
185491067,243871053,37
185491067,243871049,34
185491067,3263214222,98
185491082,3263214222,27
185491082,8758276355,232
185491082,271914627,35
185491132,10171074312,161
185491132,355617501,530
185491132,1943259160,215
185491194,243871040,247
185491194,1943259160,649
185491217,6893829444,790
185491217,243871042,151
185491217,666200042,98
185491254,6893829444,19
185491254,8221846043,20
185553702,185553712,78
185553702,185553804,185
185553702,2880186205,359
185553712,271921241,61
185553712,185553718,123
185553712,185553804,116
185553718,336631458,107
185553718,3789573331,10
185553736,3204629432,148
185553736,244401215,167
185553736,323114125,125
185553736,323114119,87
185553749,185553764,213
185553749,324547705,71
185553749,244401215,301
185553749,243668312,111
185553780,2015783650,20
185553780,3647299193,10
185553780,267889984,92
185553780,2015783621,15
185553796,3171902115,12
185553796,336631324,25
185553796,331340053,100
185553804,336631333,5
185553846,278131442,135
185553846,2964296600,198
185553846,278131441,259
185553874,250194178,12
185553874,959691800,23
185553874,250194183,45
185553874,3634663333,27
185553908,1996279249,333
185553908,244444778,24
185553908,1953648524,34
185553927,185553939,65
185553927,1953648524,48
185553927,1996279250,327
185553939,6554803373,263
185553939,1953648524,42
185553961,250194183,11
185553961,4621768890,27
185553961,250194178,45
185553961,6554803373,28
185586130,185586322,178
185586130,348017134,274
185586130,4972598534,159
185586146,697103348,285
185586146,348018216,78
185586146,348017134,106
185586155,244444801,90
185586155,317678305,941
185586155,3817842804,95
185586173,244444802,74
185586173,185586176,41
185586173,244444801,76
185586176,971043843,40
185586176,185586307,40
185586240,242624580,383
185586240,247431795,344
185586307,971043843,54
185586307,9788720810,1449
185586322,185586326,13
185586322,278131442,329
185586322,3634663333,464
185586322,3252770369,560
185586326,4972598534,13
185586326,5454057788,13
185586333,697103504,48
185586333,3756349796,61
185627760,311408556,367
185627760,436769473,15
185627760,2954730361,22
185627813,982622248,17
185627813,357900540,534
185627813,185628326,69
185627813,982622186,13
185627854,311408556,12
185627854,242833760,125
185627854,1328772401,382
185627854,357900540,425
185627930,243669310,788
185627930,366131813,141
185627930,2037342429,249
185627996,2356005496,119
185627996,245958325,48
185627996,243669312,927
185628062,185628077,406
185628062,1485645308,310
185628062,2948460833,185
185628077,185628192,343
185628077,185628181,170
185628089,185628096,107
185628089,3407624261,86
185628096,185628102,141
185628096,3407624261,85
185628102,2948433337,511
185628143,3407639164,24
185628143,185628197,146
185628143,3407639165,29
185628155,3407624249,27
185628155,3407639141,32
185628155,3407639164,18
185628181,3750298696,93
185628181,3407672526,126
185628192,982622186,547
185628192,3750298696,81
185628197,257974095,483
185628197,355615880,141
185628326,1799571415,101
185628326,982622186,66
186243296,186243304,179
186243296,659905641,13
186243296,186243310,149
186243299,186243304,13
186243299,659905641,180
186243310,186243316,19
186243316,186243354,32
186243316,186243349,26
186243328,1774459606,100
186243328,11152646075,96
186243328,186243344,237
186243328,186243354,144
186243344,243793649,98
186243344,243793653,341
186243349,186243354,35
186243379,2237502914,80
186243379,263703022,51
186243391,3773739884,116
192713937,195828040,67
192713937,192713940,524
192713937,195828015,74
192713940,192713943,97
192713940,236282120,132
192713943,3833106451,30
192713943,236282124,33
192713944,236282120,10
192713944,236282114,99
192713944,236282128,59
192713944,3833106451,11
192718227,1731035752,20
192718227,2952952000,30
192718227,195828040,63
195828015,195828040,17
195828015,1731035752,58
195919861,2952958857,228
195919861,2953100260,151
195919861,1738265032,1225
215447088,271283638,82
215447088,271283629,72
215447088,271283630,377
215484078,244400414,156
215484078,241937242,94
215484078,244400415,122
215549791,215549794,147
215549791,297986514,72
215549791,297779770,171
215549794,297986497,58
215549794,418690101,305
215549806,297986503,72
215549806,240873659,138
215549806,297986502,153
215549823,297986497,100
215549823,297986503,77
215549823,240873652,80
215713221,263703017,17
215713221,243669361,215
215713221,244220343,217
215713227,215713240,202
215713227,243057246,209
215713227,263703017,170
215713227,2838350844,176
227529708,3180270760,124
227529708,252016172,99
227529708,252016170,112
227529708,1657121714,298
227529734,241937242,87
227529734,227529751,189
227529758,241777607,63
228754829,241937250,176
228754829,241780154,139
232400764,3212216736,17
232400764,339867412,27
232400766,1292291928,45
232400766,302321638,49
232400766,1997273877,162
232400796,232465521,86
232400796,4449707698,59
232400796,232451947,123
232428869,2945688160,58
232428869,232428892,137
232451947,1411631416,83
232451947,339867390,22
232451955,232451959,84
232451955,1411631416,5
232451959,300461063,76
232451959,1411631413,8
232465521,3176404205,2
232465521,243780774,81
232465521,3353770131,310
236271973,1735021180,43
236271973,1735021123,20
236282114,236282120,93
236282120,3833106451,12
236282124,236282128,21
236282124,3833106451,30
236282128,367715245,179
236282176,369593285,69
236282176,367715079,34
236282176,367715095,64
236282197,1973434881,50
236282197,1456035048,37
236282197,1456035041,37
236282223,271901689,6
236282223,1917667299,59
236282223,236282232,253
236282232,243091125,75
236282232,236282240,194
236282240,243091095,262
236282240,236282247,111
236282247,4526717788,65
236282247,4526717784,128
236282247,1917667339,56
236282275,3199706451,41
236282275,2485592106,25
236282275,1140727712,232
236282309,243091130,15
236282309,243091101,28
240873609,297779714,38
240873609,240873617,44
240873609,297779709,26
240873617,240873622,61
240873617,297779714,54
240873622,241778114,45
240873622,297779736,61
240873645,302099620,18
240873645,297779736,145
240873645,240873652,185
240873652,297986503,68
240873659,240873671,115
240873659,5626318548,254
240873659,297779731,88
240873671,2272181420,298
240873671,2271992104,143
241777607,1865458240,55
241777607,6040397708,34
241777612,243056050,9
241777612,241780156,253
241777612,241780172,28
241778108,304634382,50
241778108,304634386,55
241778114,297779691,154
241778114,297779672,71
241778114,678545722,74
241778211,371217970,64
241778211,371217962,60
241778211,1968485377,33
241778211,1943180323,46
241778216,297779714,8
241778216,297779719,128
241778216,302099718,54
241780138,263688594,19
241780138,309274789,89
241780138,241780141,65
241780140,2779715078,91
241780140,241780141,23
241780140,241780141,22
241780142,243060074,82
241780142,2838306083,58
241780142,241780146,277
241780146,243057268,176
241780146,243057257,118
241780148,241780151,8
241780148,241780154,61
241780148,241780156,62
241780154,241780155,85
241780155,241937314,174
241780155,241780158,14
241780156,241780158,56
241780158,241937313,168
241780167,241780168,31
241780167,10018046971,62
241780167,241780173,123
241780168,6058887504,115
241780172,241780173,16
241780172,6054485469,54
241780173,1096884968,28
241937246,3317615042,95
241937246,241937255,187
241937246,244892946,211
241937246,241937250,137
241937250,241937314,23
241937250,241937252,214
241937252,241937255,192
241937252,278356154,164
241937252,4462593408,160
241937255,2782199823,108
241937313,241937314,125
241937313,243056050,145
241937338,1977789160,556
241937338,8261392796,126
241937338,8261392795,126
242624577,242624580,27
242624577,697103374,33
242624577,242624589,15
242624577,242624854,35
242624580,242624587,16
242624580,10602419915,214
242624580,2878275874,16
242624587,2878275874,12
242624587,9788720810,23
242624587,2447609942,21
242624589,1901164133,695
242624589,2878275874,15
242624589,9788720754,29
242624854,697103374,43
242624854,249324528,659
242625030,248213707,34
242625030,1489725578,47
242625030,1977211899,27
242625045,1980041418,111
242625045,474529690,199
242625045,1423189223,62
242625187,443422379,488
242625187,2496266339,33
242625187,9756672876,90
242625187,3101679615,140
242625188,242629524,680
242625188,242625218,225
242625188,3160934693,656
242625188,249324514,259
242625218,250165253,207
242625218,250165255,73
242625223,1423098130,176
242625223,249324508,102
242625223,3499992740,113
242625306,1980042113,109
242625306,1423098052,242
242625306,1423098083,145
242625329,1439257231,205
242625329,1423098042,266
242625329,242625331,46
242625329,1445591100,75
242625331,1439257114,185
242625331,363435156,411
242625389,3101679589,27
242625389,11536524771,139
242625389,1886667004,295
242629524,2036126038,77
242629524,2513016788,371
242833760,1328772407,405
242833760,244410088,171
242838357,242838360,59
242838357,242838378,129
242838357,242838376,61
242838360,242840061,375
242838360,242838376,65
242838361,4010289471,212
242838372,4010289471,61
242838372,242840040,512
242838376,697103213,481
242839972,242839992,397
242839972,4942532269,245
242839992,242839994,87
242839992,1369877065,67
242839994,242839996,137
242839994,242840006,204
242839996,242839997,19
242839996,242840040,227
242839997,272852933,55
242839997,242840061,209
242840006,242840007,21
242840006,242840035,130
242840007,242840009,23
242840007,1369877067,156
242840009,242840035,122
242840009,242840024,260
242840035,242840040,27
243056050,1096884968,18
243057246,248844116,201
243057246,2910717911,293
243057253,2838350844,172
243057253,243057255,44
243057253,263703017,176
243057255,244220343,19
243057255,2910833839,169
243057255,3061738792,243
243057256,403869561,161
243057256,371748484,73
243057256,243057257,160
243057257,3674568919,368
243057257,12140065698,42
243057268,371748484,62
243057268,371748462,206
243058293,3861147399,139
243058293,415372902,85
243058293,243060069,202
243060069,248844120,285
243060069,243060074,215
243060074,248844120,60
243060083,252016938,67
243060083,243060098,102
243060083,252016936,89
243060088,243060090,2
243060088,309274900,109
243060088,247700366,118
243060090,309274849,194
243060090,248542197,167
243060098,252016935,73
243060098,243060099,80
243060099,243060100,168
243060099,309274902,118
243060100,2997376256,213
243060100,248215261,104
243060100,309274874,118
243060109,309274824,83
243060109,248215261,95
243060109,243060114,235
243060114,1424619509,142
243060114,3386302895,132
243072635,1140727869,71
243072635,1140727779,61
243091095,243091096,266
243091095,271901665,104
243091097,243091099,160
243091097,2713803781,87
243091099,2358241644,32
243091101,243091101,71
243091101,243091101,71
243091105,243091130,48
243091105,243091110,67
243091105,243091106,32
243091106,243091106,65
243091106,243091106,65
243091110,243091115,206
243091110,243091111,24
243091111,243091111,69
243091111,243091111,69
243091115,243091120,55
243091115,243091116,29
243091116,243091116,64
243091116,243091116,64
243091120,243091125,55
243091120,243091121,27
243091121,243091121,62
243091121,243091121,62
243091125,243091126,26
243091126,243091126,62
243091126,243091126,62
243091130,271901673,79
243091135,2358241636,49
243091135,4525044714,66
243091135,2621980478,77
243091151,271901689,3
243091151,367714710,317
243091151,1917667296,58
243092059,243092060,56
243092059,2826165669,261
243092060,243092064,50
243092062,243092065,89
243092062,243092063,16
243092063,243092064,88
243092064,243092065,63
243092065,243092066,93
243092066,243092067,30
243092067,243092069,196
243092067,243092071,208
243092069,1857877647,119
243092080,3211705426,202
243092546,243092568,786
243092564,243092569,183
243092565,243092566,35
243092566,243092568,173
243092568,243092569,85
243092569,243092570,110
243092570,243092573,294
243352505,243352516,54
243352505,243352513,333
243352505,297067953,40
243352513,243352514,22
243352513,298897163,344
243352514,297067824,93
243352514,3020068321,269
243352516,243352518,115
243352516,2269043550,106
243352518,2269043550,61
243352518,300454948,164
243360865,263704952,75
243360865,243360867,221
243360868,263704952,71
243360868,3097099463,111
243668289,244430817,111
243668289,2582129933,140
243668312,336631627,115
243668323,1096884968,6
243668323,6058887504,128
243668323,4462593408,61
243669310,243669312,27
243669310,358875074,1814
243669312,243669314,35
243669312,3187293352,1046
243669314,347277464,512
243669314,243669323,184
243669323,358344662,281
243669323,355145398,210
243669339,347278031,100
243669339,8570024805,405
243669339,347277888,45
243669341,347278030,27
243669341,327389963,101
243669341,377724565,140
243669349,775584812,67
243669349,377724606,158
243669349,358875113,196
243669349,3623849433,213
243669357,243669361,45
243669357,1302059203,220
